capture_id,label,label_name,Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
C_i300_j30,1,malicious_c2,147.8,6,0.0,4870.867495064453,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002281135982937283,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,5032.762179025678,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022077560424804688,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4842.747950583073,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022943814595540365,10.0,25868.96
C_i300_j30,0,benign,2716.55,6,0.0,25221.31088394468,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54331.0,66.0,14546.0,2716.55,4664.839219898152,54331.0,4.173579968904194e-05,20.0,21760724.9475
C_i300_j30,1,malicious_c2,227.0,6,0.0,187.7898017022534,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,66.0,875.0,227.0,318.0603716277776,2270.0,0.0059167808956570095,10.0,101162.4
C_i300_j30,1,malicious_c2,182.2,6,0.0,143.2847894781792,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0,66.0,855.0,182.2,248.00677410103137,1822.0,0.00775456428527832,10.0,61507.36
C_i300_j30,1,malicious_c2,147.8,6,0.0,4653.099622808963,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002387894524468316,10.0,25868.96
C_i300_j30,0,benign,1708.409090909091,6,0.0,8435.386049913155,1.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37585.0,66.0,10202.0,1708.409090909091,3164.162328600658,37585.0,0.00012419337318057106,22.0,10011923.241735537
C_i300_j30,0,benign,108.9,6,0.0,25191.015015015015,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,66.0,306.0,108.9,83.21832730835197,1089.0,4.410743713378906e-05,10.0,6925.29
C_i300_j30,1,malicious_c2,147.8,6,0.0,4916.544367600516,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022599432203504775,10.0,25868.96
C_i300_j30,0,benign,113.1,6,0.0,6385.968331303288,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,66.0,347.0,113.1,93.37071275298267,1131.0,0.00017399258083767362,10.0,8718.09
C_i300_j30,1,malicious_c2,147.8,6,0.0,4940.287396937573,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022490819295247397,10.0,25868.96
C_i300_j30,0,benign,121.1,6,0.0,5675.648173207037,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.0,66.0,427.0,121.1,114.17744961243442,1211.0,0.0001957681443956163,10.0,13036.49
C_i300_j30,1,malicious_c2,169.8181818181818,6,0.0,1030.3343978204068,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.0,66.0,639.0,169.8181818181818,216.52327953019832,1868.0,0.0010676145553588866,11.0,46882.330578512396
C_i300_j30,0,benign,136.1,6,0.0,5574.566719829878,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,66.0,577.0,136.1,155.68715425493525,1361.0,0.00019931793212890625,10.0,24238.49
C_i300_j30,1,malicious_c2,147.8,6,0.0,4870.867495064453,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002281135982937283,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4677.488569198171,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00023754437764485678,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4882.775320139697,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022755728827582466,10.0,25868.96
C_i300_j30,0,benign,151.1,6,0.0,10504.142248935637,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,66.0,727.0,151.1,198.72214270181368,1511.0,0.00010577837626139323,10.0,39490.49
C_i300_j30,0,benign,108.9,6,0.0,9232.45432533568,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,66.0,306.0,108.9,83.21832730835197,1089.0,0.00012034840053982205,10.0,6925.29
C_i300_j30,1,malicious_c2,147.8,6,0.0,4498.395538395538,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00024700164794921875,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4506.128061882252,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002465777926974826,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,11323.714902807775,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,9.812249077690972e-05,10.0,25868.96
C_i300_j30,0,benign,131.1,6,0.0,11087.242928892414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,66.0,527.0,131.1,141.6138764387163,1311.0,0.00010021527608235677,10.0,20054.49
C_i300_j30,1,malicious_c2,147.8,6,0.0,5350.560020410767,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00020766258239746094,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4086.422447388932,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00027190314398871525,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4574.439960737267,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00024289555019802519,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,6872.528264787809,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00016167428758409288,10.0,25868.96
C_i300_j30,0,benign,301.3,6,0.0,11326.772886848501,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,66.0,2228.0,301.3,644.3086294626202,3013.0,9.809599982367622e-05,10.0,415133.61
C_i300_j30,1,malicious_c2,147.8,6,0.0,6384.996194245699,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00017401907179090712,10.0,25868.96
C_i300_j30,0,benign,1377.0714285714287,6,0.0,15746.917672298203,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19279.0,66.0,7306.0,1377.0714285714287,2596.2345938544404,19279.0,6.83894524207482e-05,14.0,6740434.066326531
C_i300_j30,1,malicious_c2,147.8,6,0.0,5736.9771577075635,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00019367535909016928,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,5106.908559600633,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021757019890679253,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,5063.138580395944,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021945105658637153,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,5107.530443253775,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021754370795355903,10.0,25868.96
C_i300_j30,0,benign,3654.3333333333335,6,0.0,28258.0635226179,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76741.0,66.0,19266.0,3654.3333333333335,5869.672622762934,76741.0,3.7157535552978514e-05,21.0,34453056.6984127
C_i300_j30,1,malicious_c2,147.8,6,0.0,5074.16404548754,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002189742194281684,10.0,25868.96
C_i300_j30,0,benign,94.2,6,0.0,6427.067116150782,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,66.0,246.0,94.2,56.543434632148056,942.0,0.0001728799608018663,10.0,3197.16
C_i300_j30,1,malicious_c2,147.8,6,0.0,4440.296421765826,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002502335442437066,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4276.847149994902,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002597967783610026,10.0,25868.96
C_i300_j30,0,benign,100.2,6,0.0,6414.289646734975,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,66.0,302.0,100.2,72.26866540901389,1002.0,0.0001732243431939019,10.0,5222.76
C_i300_j30,1,malicious_c2,147.8,6,0.0,5485.618624117185,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002025498284233941,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4796.230989136649,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00023166338602701822,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4618.76885805528,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00024056434631347656,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4839.953842603277,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002295706007215712,10.0,25868.96
C_i300_j30,0,benign,373.1,6,0.0,6706.594179724976,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.0,66.0,3030.0,373.1,886.0361674333616,3731.0,0.00016567442152235244,10.0,785060.09
C_i300_j30,1,malicious_c2,147.8,6,0.0,4015.993872079663,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002766715155707465,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,5162.220307692308,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021523899502224394,10.0,25868.96
C_i300_j30,1,malicious_c2,175.8,6,0.0,164.744809382782,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.0,66.0,791.0,175.8,230.7902944233141,1758.0,0.006744437747531467,10.0,53264.16
C_i300_j30,0,benign,1905.857142857143,6,0.0,8951.258536585367,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26682.0,66.0,11240.0,1905.857142857143,3608.623676242051,26682.0,0.00012030968299278847,14.0,13022164.836734693
C_i300_j30,0,benign,2621.85,6,0.0,10672.529262086515,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52437.0,66.0,14546.0,2621.85,4603.24685711075,52437.0,9.863000167043585e-05,20.0,21189881.6275
C_i300_j30,1,malicious_c2,147.8,6,0.0,5387.673731535003,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00020623207092285156,10.0,25868.96
C_i300_j30,0,benign,2493.2,6,0.0,26387.56841774143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49864.0,66.0,14546.0,2493.2,4578.009672335785,49864.0,3.989119278757196e-05,20.0,20958172.56
C_i300_j30,1,malicious_c2,147.8,6,0.0,5399.46446961895,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00020578172471788194,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,6579.3003921568625,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00016887982686360678,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,6127.54419284149,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00018133057488335503,10.0,25868.96
C_i300_j30,0,benign,2001.5625,6,0.0,9882.029745251068,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32025.0,66.0,14546.0,2001.5625,4017.0947363852088,32025.0,0.0001079400380452474,16.0,16137050.12109375
C_i300_j30,1,malicious_c2,147.8,6,0.0,6104.357444331247,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00018201933966742622,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,5224.593921275536,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021266937255859375,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4200.184257961146,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00026453865898980037,10.0,25868.96
C_i300_j30,0,benign,1741.909090909091,6,0.0,11072.076793856491,1.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38322.0,66.0,10202.0,1741.909090909091,3359.370719063196,38322.0,9.46181161063058e-05,22.0,11285371.628099173
C_i300_j30,0,benign,108.9,6,0.0,25070.55588762702,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,66.0,306.0,108.9,83.21832730835197,1089.0,4.431936475965712e-05,10.0,6925.29
C_i300_j30,1,malicious_c2,147.8,6,0.0,5255.361483523368,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021142429775661894,10.0,25868.96
C_i300_j30,1,malicious_c2,182.2,6,0.0,182.2421898761677,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0,66.0,855.0,182.2,248.00677410103137,1822.0,0.006096892886691623,10.0,61507.36
C_i300_j30,0,benign,113.1,6,0.0,6090.175693335269,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,66.0,347.0,113.1,93.37071275298267,1131.0,0.00018244319491916231,10.0,8718.09
C_i300_j30,0,benign,121.1,6,0.0,10882.989102231448,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.0,66.0,427.0,121.1,114.17744961243442,1211.0,0.00010209613376193577,10.0,13036.49
C_i300_j30,1,malicious_c2,147.8,6,0.0,4892.457716085384,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022710694207085503,10.0,25868.96
C_i300_j30,0,benign,136.1,6,0.0,6518.967982592478,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,66.0,577.0,136.1,155.68715425493525,1361.0,0.0001704427931043837,10.0,24238.49
C_i300_j30,1,malicious_c2,147.8,6,0.0,6131.12702821225,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.000181224611070421,10.0,25868.96
C_i300_j30,1,malicious_c2,333.5,6,0.0,204.25246775002557,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.0,66.0,1896.0,333.5,576.2557158067935,3335.0,0.005439890755547417,10.0,332070.65
C_i300_j30,1,malicious_c2,209.8,6,0.0,413.5823456327529,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0,66.0,851.0,209.8,285.54117041155376,2098.0,0.0026865535312228734,10.0,81533.76
C_i300_j30,0,benign,151.1,6,0.0,7831.038088125467,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,66.0,727.0,151.1,198.72214270181368,1511.0,0.0001418855455186632,10.0,39490.49
C_i300_j30,1,malicious_c2,147.8,6,0.0,5861.240916713247,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0001895692613389757,10.0,25868.96
C_i300_j30,1,malicious_c2,147.8,6,0.0,4766.79622684396,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002330938975016276,10.0,25868.96
C_i300_j30,0,benign,108.9,6,0.0,7986.108149276466,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,66.0,306.0,108.9,83.21832730835197,1089.0,0.00013913048638237847,10.0,6925.29
C_i300_j30,0,benign,116.1,6,0.0,7163.6276686592655,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,66.0,377.0,116.1,101.00737596829254,1161.0,0.00015510453118218316,10.0,10202.49
